prefecture,url,depth,parent,status,ctype,kind,title,h1,section,n_out_links,n_pdf_links
大阪府,https://www.pref.osaka.lg.jp/o030010020/bampaku_suishin/2025expo/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,2025年日本国際博覧会（大阪・関西万博）／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],2025年日本国際博覧会（大阪・関西万博）,o030010020/bampaku_suishin,34,2
大阪府,https://www.pref.osaka.lg.jp/toshi.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,次代を担う人への投資／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],次代を担う人への投資,toshi.html,35,0
大阪府,https://www.pref.osaka.lg.jp/seicho.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪の持続的な成長・発展／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪の持続的な成長・発展,seicho.html,45,0
大阪府,https://www.pref.osaka.lg.jp/anshin.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,安全・安心なまち大阪／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],安全・安心なまち大阪,anshin.html,66,0
大阪府,https://www.pref.osaka.lg.jp/fuseiunei/chijinoheya/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,知事の部屋／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],知事の部屋,fuseiunei/chijinoheya,28,0
大阪府,https://www.pref.osaka.lg.jp/j_fusei/f_menu.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府／府政だより,,j_fusei/f_menu.html,24,0
大阪府,https://www.pref.osaka.lg.jp/o100040/kenkozukuri/nettyusyou/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,こわいんやで熱中症！！／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],こわいんやで熱中症！！,o100040/kenkozukuri,79,1
大阪府,https://www.pref.osaka.lg.jp/o100030/kansenshokikaku/hyakunichizeki.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,百日咳について／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],百日咳（ひゃくにちぜき）が流行中！感染防止対策を心がけてください！,o100030/kansenshokikaku,27,0
大阪府,https://www.pref.osaka.lg.jp/o100030/iryo/osakakansensho/ringo.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,伝染性紅斑（リンゴ病）について／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],伝染性紅斑（リンゴ病）の定点当たりの報告数が警報基準を超え、流行しています！特に中河内での報告数が多いです。,o100030/iryo,35,0
大阪府,https://www.pref.osaka.lg.jp/o020050/kikaku_keikaku/sdgs/osaka_sdgs_forum.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,OSAKA JAPAN SDGs Forum／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],OSAKA JAPAN SDGs Forum,o020050/kikaku_keikaku,36,5
大阪府,https://www.pref.osaka.lg.jp/o030010020/chiketto.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪・関西万博の入場チケットについて／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪・関西万博の入場チケットについて,o030010020/chiketto.html,28,0
大阪府,https://www.pref.osaka.lg.jp/hodo/fumin/o120200/prs_50180.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,アニマル ハーモニー大阪のつどい2025を開催します／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],アニマル ハーモニー大阪のつどい2025を開催します,hodo/fumin,22,1
大阪府,https://www.pref.osaka.lg.jp/hodo/fumin/o180090/prs_50512.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府立少年自然の家の指定管理者を募集します／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府立少年自然の家の指定管理者を募集します,hodo/fumin,23,0
大阪府,https://www.pref.osaka.lg.jp/hodo/fumin/o070100/prs_51169.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府咲洲庁舎を文化芸術活動の発表のステージとしてご利用しませんか？／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府咲洲庁舎を文化芸術活動の発表のステージとしてご利用しませんか？,hodo/fumin,22,0
大阪府,https://www.pref.osaka.lg.jp/hodo/fumin/o060020/prs_50847.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,渋滞等都市課題の緩和と周遊促進をめざす実証事業「OSAKAエコライドサービス」を開始／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],渋滞等都市課題の緩和と周遊促進をめざす実証事業「OSAKAエコライドサービス」を開始,hodo/fumin,21,0
大阪府,https://www.pref.osaka.lg.jp/hodo/fumin/o110050/prs_51037.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,OSAKA PRIDE PRODUCTS 2025(大阪代表商品販促事業)「阪急うめだ本店」での販売を開始します！／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],OSAKA PRIDE PRODUCTS 2025(大阪代表商品販促事業)「阪急うめだ本店」での販売を開始します！,hodo/fumin,21,0
大阪府,https://www.pref.osaka.lg.jp/shinchaku/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,新着情報一覧／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],新着情報一覧,shinchaku/index.html,68,0
大阪府,https://www.pref.osaka.lg.jp/shinchaku/shinchaku.xml,2,https://www.pref.osaka.lg.jp/index.html,200,text/xml,xml,,,shinchaku/shinchaku.xml,0,0
大阪府,https://www.pref.osaka.lg.jp/cgi-bin/hodo/citizens.php,2,https://www.pref.osaka.lg.jp/index.html,200,text/html; charset=utf-8,html,報道発表資料検索／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],報道発表資料検索,cgi-bin/hodo,45,0
大阪府,https://www.pref.osaka.lg.jp/oshirase/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,その他お知らせ一覧／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],その他お知らせ一覧,oshirase/index.html,68,0
大阪府,https://www.pref.osaka.lg.jp/o030010020/bampaku_suishin/2025expo/index.html?topics,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,2025年日本国際博覧会（大阪・関西万博）／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],2025年日本国際博覧会（大阪・関西万博）,o030010020/bampaku_suishin,34,2
大阪府,https://www.pref.osaka.lg.jp/o020060/kikaku/osaka-kokusaikinyu/index.html?topics,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,国際金融都市OSAKAの実現に向けた取組み／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],国際金融都市OSAKAの実現に向けた取組み,o020060/kikaku,96,26
大阪府,https://www.pref.osaka.lg.jp/o020050/kikaku_keikaku/sdgs/index.html?topics,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府におけるSDGsの取組み／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府におけるSDGsの取組み,o020050/kikaku_keikaku,45,3
大阪府,https://www.pref.osaka.lg.jp/gikai/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府／大阪府議会,大阪府議会,gikai/index.html,37,0
大阪府,https://www.pref.osaka.lg.jp/o180010/kyoikusomu/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府教育庁（大阪府教育委員会）／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府教育庁（大阪府教育委員会）,o180010/kyoikusomu,61,0
大阪府,https://www.pref.osaka.lg.jp/fuseiunei/kouhou/link/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府の市町村等／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府の市町村等,fuseiunei/kouhou,36,0
大阪府,https://www.pref.osaka.lg.jp/open/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,オープン府庁の推進／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],オープン府庁の推進,open/index.html,30,0
大阪府,https://www.pref.osaka.lg.jp/o070050/fumin/public/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,パブリックコメント（計画案等へのご意見）の実施状況／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],パブリックコメント（計画案等へのご意見）の実施状況,o070050/fumin,40,0
大阪府,https://www.pref.osaka.lg.jp/o070050/fumin/occ/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,府民お問合せセンター　ピピっとライン／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],府民お問合せセンター　ピピっとライン,o070050/fumin,52,0
大阪府,https://www.pref.osaka.lg.jp/o070050/koho/character2/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府広報担当副知事もずやん／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府広報担当副知事もずやん,o070050/koho,46,0
大阪府,https://www.pref.osaka.lg.jp/o070050/koho/sns_list/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府SNS等アカウント一覧／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府SNS等アカウント一覧,o070050/koho,36,0
大阪府,https://www.pref.osaka.lg.jp/o070050/koho/ba_kokoku/index.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,ホームページバナー広告／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],ホームページバナー広告,o070050/koho,40,0
大阪府,https://www.pref.osaka.lg.jp/banner/1/banner_list_1.html,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,バナー広告一覧：大阪府公式ホームページ,,banner/1,28,0
大阪府,https://www.pref.osaka.lg.jp/index.html#tmp_header,2,https://www.pref.osaka.lg.jp/index.html,200,text/html,html,大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],大阪府,index.html,56,0
大阪府,https://www.pref.osaka.lg.jp/kinkyu/index.html#tmp_honbun,2,https://www.pref.osaka.lg.jp/kinkyu/index.html,200,text/html,html,防災・緊急情報一覧／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],防災・緊急情報一覧,kinkyu/index.html,19,0
大阪府,https://www.pref.osaka.lg.jp/o020080/kikikanri/nannkaitotahu_rinji/tijimesseji2.html,2,https://www.pref.osaka.lg.jp/kinkyu/index.html,200,text/html,html,南海トラフ地震臨時情報に係る知事メッセージ（令和6年8月8日）／大阪府（おおさかふ）ホームページ [Osaka Prefectural Government],南海トラフ地震臨時情報に係る知事から府民のみなさんへのメッセージ（令和6年8月8日）,o020080/kikikanri,34,1
